C17
C3
C9
C2
C9
C9
C4
C14
C14
C1
C9
C18
C3
C4
C6
C2
C6
C3
C4
C4
C3
C12
C1
C2
C3
C3
C7
C3
C15
C14
C2
C11
C3
C12
C2
C2
C4
C3
C3
C1
C2
C4
C14
C3
C1
C3
C14
C6
C5
C12
C15
C11
C7
C11
C1
C3
C17
C6
C4
C5
C7
C4
C2
C4
C3
C9
C14
C3
C3
C7
C4
C11
C1
C2
C2
C2
C2
C5
C3
C9
C7
C1
C14
C4
C2
C4
C2
C9
C15
C4
C1
C7
C5
C14
C17
C4
C9
C8
C5
C3
C2
C10
C3
C6
C4
C3
C9
C2
C5
C2
C5
C3
C7
C4
C4
C1
C5
C5
C5
C4
C6
C6
C14
C4
C6
C9
C4
C6
C12
C4
C3
C9
C11
C4
C2
C4
C2
C4
C3
C7
C2
C4
C2
C4
C3
C4
C3
C2
C5
C7
C3
C3
C2
C5
C9
C3
C2
C4
C9
C4
C14
C7
C7
C12
C9
C2
C12
C3
C12
C2
C9
C12
C3
C2
C3
C7
C6
C15
C15
C14
C2
C11
C4
C2
C3
C1
C5
C4
C7
C3
C3
C5
C4
C5
C9
C2
C18
C4
C17
C5
C3
C7
C7
C1
C2
C9
C11
C2
C3
C6
C4
C12
C7
C5
C3
C4
C14
C2
C10
C11
C6
C8
C4
C9
C4
C4
C5
C18
C3
C12
C4
C5
C4
C2
C11
C9
C9
C6
C3
C11
C12
C4
C2
C2
C4
C2
C4
C3
C6
C7
C3
C9
C2
C2
C5
C1
C5
C11
C3
C2
C7
C1
C2
C9
C3
C5
C3
C3
C3
C11
C1
C7
C7
C14
C1
C14
C5
C9
C2
C9
C2
C4
C4
C1
C18
C12
C14
C7
C3
C2
C5
C11
C9
C18
C4
C5
C5
C7
C11
C7
C1
C10
C5
C6
C3
C5
C3
C3
C3
C1
C9
C9
C14
C4
C4
C8
C6
C2
C2
C5
C7
C6
C2
C2
C4
C6
C4
C6
C2
C3
C5
C5
C2
C1
C5
C9
C14
C5
C4
C5
C3
C10
C4
C18
C4
C3
C12
C4
C1
C9
C3
C3
C6
C6
C9
C14
C1
C4
C2
C12
C12
C9
C7
C3
C6
C9
C5
C17
C2
C4
C17
C1
C1
C4
C4
C3
C8
C7
C5
C2
C3
C7
C3
C1
C7
C7
C3
C3
C1
C7
C2
C2
C14
C4
C2
C11
C7
C1
C9
C12
C2
C2
C8
C8
C3
C6
C2
C3
C7
C9
C4
C3
C3
C2
C5
C4
C4
C3
C3
C6
C3
C4
C2
C4
C2
C2
C4
C1
C3
C14
C7
C1
C7
C3
C1
C9
C4
C6
C2
C4
C5
C15
C6
C9
C3
C2
C12
C9
C3
C6
C6
C17
C9
C4
C3
C9
C3
C2
C5
C3
C8
C7
C4
C1
C3
C8
C6
C5
C1
C2
C4
C9
C2
C3
C2
C4
C4
C2
C6
C4
C1
C3
C2
C5
C2
C1
C3
C5
C4
C1
C4
C9
C4
C1
C7
C11
C3
C7
C2
C14
C3
C9
C3
C7
C14
C4
C7
C5
C1
C7
C2
C11
C7
C1
C8
C3
C2
C1
C3
C1
C3
C9
C5
C6
C1
C4
C6
C3
C2
C1
C12
C7
C6
C6
C2
C7
C3
C3
C4
C2
C4
C14
C3
C12
C4
C12
C7
C4
C14
C7
C4
C9
C11
C4
C1
C1
C4
C4
C3
C1
C3
C4
C7
C9
C9
C15
C12
C7
C3
C2
C5
C4
C14
C3
C3
C4
C4
C7
C4
C9
C5
C4
C7
C2
C4
C4
C5
C4
C9
C5
C5
C11
C3
C1
C14
C4
C7
C3
C15
C9
C4
C11
C3
C1
C4
C5
C5
C4
C2
C5
C15
C11
C14
C2
C4
C9
C2
C11
C3
C5
C14
C2
C2
C9
C2
C5
C11
C1
C2
C2
C3
C2
C3
C11
C9
C9
C4
C2
C4
C3
C4
C2
C4
C9
C3
C3
C11
C2
C4
C4
C4
C3
C4
C2
C2
C7
C12
C2
C5
C11
C9
C4
C3
C5
C1
C4
C3
C9
C2
C2
C6
C7
C9
C7
C1
C2
C1
C2
C4
C9
C3
C3
C5
C3
C15
C1
C2
C4
C11
C4
C5
C17
C3
C2
C14
C4
C11
C7
C3
C5
C7
C6
C2
C5
C9
C5
C4
C5
C7
C5
C14
C2
C5
C5
C2
C2
C3
C7
C4
C9
C5
C4
C5
C2
C11
C5
C11
C5
C6
C4
C2
C4
C11
C3
C4
C2
C6
C4
C1
C14
C3
C11
C2
C2
C4
C12
C7
C5
C3
C3
C4
C2
C7
C5
C17
C4
C5
C1
C3
C3
C5
C3
C9
C4
C3
C4
C4
C9
C2
C17
C5
C1
C1
C12
C4
C2
C4
C9
C10
C10
C18
C1
C10
C3
C4
C5
C4
C3
C7
C1
C11
C3
C12
C6
C9
C9
C10
C2
C10
C5
C9
C9
C3
C1
C5
C10
C15
C6
C7
C7
C1
C12
C5
C6
C10
C5
C9
C1
C1
C1
C7
C4
C6
C10
C9
C7
C3
C9
C4
C2
C5
C4
C10
C4
C10
C10
C6
C9
C3
C10
C3
C4
C4
C9
C3
C8
C9
C6
C6
C9
C4
C6
C5
C10
C4
C4
C4
C5
C9
C10
C3
C3
C3
C2
C10
C3
C10
C10
C4
C3
C6
C3
C12
C12
C10
C4
C5
C2
C9
C8
C8
C1
C3
C8
C1
C10
C1
C15
C4
C7
C7
C2
C5
C11
C6
C1
C5
C4
C12
C10
C7
C3
C6
C14
C10
C9
C10
C2
C6
C3
C7
C2
C9
C4
C9
C10
C5
C1
C5
C6
C7
C9
C9
C4
C3
C1
C11
C6
C10
C10
C5
C3
C1
C5
C5
C3
C2
C5
C4
C3
C11
C2
C10
C17
C1
C3
C1
C4
C2
C7
C3
C9
C5
C5
C4
C5
C2
C6
C1
C3
C2
C4
C10
C7
C15
C10
C10
C3
C4
C10
C1
C4
C5
C10
C14
C6
C1
C6
C14
C5
C8
C1
C4
C4
C2
C2
C11
C3
C3
C6
C10
C10
C4
C3
C5
C5
C15
C2
C10
C6
C4
C7
C7
C6
C11
C10
C10
C15
C10
C10
C10
C2
C11
C11
C5
C7
C5
C1
C4
C10
C3
C9
C2
C6
C10
C4
C4
C11
C12
C4
C7
C7
C3
C10
C6
C3
C4
C5
C14
C2
C10
C17
C3
C7
C3
C4
C4
C4
C7
C4
C8
C4
C2
C5
C18
C10
C7
C17
C5
C9
C5
C10
C9
C6
C9
C5
C4
C9
C8
C10
C1
C5
C2
C4
C5
C10
C10
C10
C10
C9
C6
C10
C9
C4
C14
C9
C10
C12
C3
C6
C4
C10
C5
C2
C4
C12
C10
C18
C10
C1
C6
C7
C9
C10
C9
C17
C5
C10
C4
C4
C5
C8
C6
C3
C8
C5
C1
C9
C9
C10
C11
C4
C9
C7
C2
C4
C7
C10
C2
C1
C9
C3
C3
C4
C5
C2
C6
C7
C11
C10
C4
C7
C1
C7
C5
C2
C4
C10
C5
C5
C4
C5
C2
C7
C6
C9
C3
C6
C10
C4
C4
C10
C9
C10
C5
C4
C2
C7
C2
C4
C3
C3
C7
C3
C1
C4
C5
C4
C6
C3
C3
C9
C10
C15
C10
C12
C7
C3
C2
C6
C3
C5
C9
C10
C1
C1
C7
C4
C1
C4
C15
C8
C4
C1
C5
C7
C3
C3
C3
C4
C9
C10
C15
C2
C4
C3
C14
C10
C1
C1
C3
C6
C12
C10
C5
C4
C7
C1
C5
C3
C4
C2
C4
C10
C5
C4
C5
C4
C2
C4
C3
C2
C10
C7
C1
C11
C11
C5
C6
C10
C5
C6
C5
C6
C4
C3
C10
C6
C2
C5
C10
C10
C5
C7
C10
C5
C4
C1
C5
C9
C4
C2
C17
C7
C3
C10
C14
C17
C5
C7
C1
C14
C6
C9
C1
C10
C4
C3
C4
C10
C2
C4
C5
C5
C3
C11
C10
C10
C2
C7
C4
C7
C9
C3
C1
C1
C8
C4
C3
C17
C10
C5
C9
C11
C15
C1
C12
C4
C2
C9
C9
C10
C4
C10
C1
C7
C4
C7
C9
C5
C8
C10
C4
C4
C5
C3
C1
C9
C4
C4
C4
C7
C1
C9
C3
C1
C1
C12
C2
C10
C12
C3
C9
C7
C3
C18
C4
C3
C10
C1
C5
C10
C10
C2
C3
C8
C5
C3
C8
C10
C5
C4
C1
C1
C7
C12
C1
C4
C4
C3
C4
C4
C2
C4
C7
C2
C4
C10
C5
C10
C6
C12
C7
C3
C4
C5
C9
C1
C4
C10
C4
C10
C15
C10
C11
C2
C15
C4
C5
C4
C5
C1
C4
C4
C11
C3
C2
C9
C11
C2
C2
C10
C4
C5
C11
C3
C7
C3
C2
C10
C6
C15
C9
C3
C3
C5
C4
C2
C5
C9
C3
C2
C14
C11
C9
C18
C4
C10
C4
C12
C14
C6
C10
C2
C4
C5
C10
C4
C14
C6
C3
C4
C10
C6
C6
C1
C7
C8
C10
C6
C4
C6
C6
C2
C4
C9
C3
C4
C7
C10
C2
C5
C15
C5
C2
C3
C4
C10
C2
C3
C1
C2
C2
C5
C10
C2
